ID,heure,temperature,hygrometrie,masse,position
9859,2025/02/14 19:00:00,4.56,89.69,90.51,"-66.04685,175.576056"
9860,2025/02/14 20:00:00,24.68,49.99,86.5,"73.739709,-9.098793"
9861,2025/02/14 21:00:00,15.24,66.97,13.66,"34.389564,97.410113"
9862,2025/02/14 22:00:00,12.2,68.1,30.64,"-82.418677,59.940293"
9863,2025/02/14 23:00:00,31.17,90.8,25.69,"9.373132,143.492329"
9864,2025/02/15 00:00:00,49.27,49.01,19.36,"51.184471,-70.772781"
9865,2025/02/15 01:00:00,2.23,80.65,99.79,"38.100426,-116.060495"
9866,2025/02/15 02:00:00,10.12,43.12,87.86,"-5.770283,-167.942311"
9867,2025/02/15 03:00:00,47.04,61.16,86.76,"14.791192,-115.747829"
9868,2025/02/15 04:00:00,9.73,92.13,27.67,"-82.182083,-2.273364"
9869,2025/02/15 05:00:00,18.96,49.49,33.79,"37.402795,151.509906"
9870,2025/02/15 06:00:00,45.89,29.8,23.33,"-76.489958,156.996304"
9871,2025/02/15 07:00:00,26.03,65.65,47.08,"65.57286,-124.255739"
9872,2025/02/15 08:00:00,31.59,98.12,59.58,"-62.997853,20.906441"
9873,2025/02/15 09:00:00,36.93,91.18,58.11,"-57.480358,-116.226032"
9874,2025/02/15 10:00:00,9.0,61.33,15.24,"0.282838,87.285713"
9875,2025/02/15 11:00:00,1.77,9.54,74.85,"-67.025624,-117.091573"
9876,2025/02/15 12:00:00,22.46,98.88,29.52,"81.58069,-18.151446"
9877,2025/02/15 13:00:00,37.53,29.11,91.21,"-39.420805,-31.728627"
9878,2025/02/15 14:00:00,45.81,39.66,48.48,"-16.182799,58.009821"
9879,2025/02/15 15:00:00,25.98,32.84,6.72,"-81.768679,-135.867981"
9880,2025/02/15 16:00:00,24.49,3.4,70.36,"-14.262813,-4.890858"
9881,2025/02/15 17:00:00,47.68,14.38,93.83,"68.220014,-164.57988"
9882,2025/02/15 18:00:00,19.28,90.1,66.96,"44.85548,151.965934"
9883,2025/02/15 19:00:00,49.3,67.22,82.21,"-26.704649,60.383175"
9884,2025/02/15 20:00:00,13.7,60.98,78.62,"-33.04866,-76.232973"
9885,2025/02/15 21:00:00,2.88,85.07,32.79,"62.633213,-62.777645"
9886,2025/02/15 22:00:00,23.55,87.75,87.63,"68.413393,65.951711"
9887,2025/02/15 23:00:00,29.3,75.57,47.83,"-71.313526,25.831495"
9888,2025/02/16 00:00:00,35.88,72.73,25.85,"2.676343,101.066095"
9889,2025/02/16 01:00:00,7.3,64.55,88.24,"34.614721,-128.203748"
9890,2025/02/16 02:00:00,35.62,51.83,20.53,"-0.798188,147.678352"
9891,2025/02/16 03:00:00,1.47,63.66,0.87,"-82.052293,-71.814124"
9892,2025/02/16 04:00:00,32.53,98.25,84.78,"-9.996535,35.817709"
9893,2025/02/16 05:00:00,31.17,38.63,88.16,"83.447673,43.104531"
9894,2025/02/16 06:00:00,20.63,35.51,30.18,"74.869514,149.913206"
9895,2025/02/16 07:00:00,2.01,65.63,65.58,"-84.310615,-88.81784"
9896,2025/02/16 08:00:00,20.63,55.97,93.67,"-14.055661,175.781347"
9897,2025/02/16 09:00:00,21.12,84.47,49.06,"-21.590431,-178.261109"
9898,2025/02/16 10:00:00,47.81,27.24,88.13,"-46.790392,-170.537932"
9899,2025/02/16 11:00:00,8.58,98.32,43.84,"44.018177,44.809211"
9900,2025/02/16 12:00:00,21.06,62.83,40.35,"-63.338925,141.874501"
9901,2025/02/16 13:00:00,29.64,22.98,2.29,"-77.653302,-57.133184"
9902,2025/02/16 14:00:00,15.15,43.23,96.5,"-60.726322,150.643591"
9903,2025/02/16 15:00:00,12.45,28.09,94.57,"-59.849901,82.406473"
9904,2025/02/16 16:00:00,8.05,83.15,78.82,"-29.372182,15.047985"
9905,2025/02/16 17:00:00,1.07,93.83,47.55,"-32.377398,-142.365293"
9906,2025/02/16 18:00:00,16.02,95.18,21.88,"-54.329973,89.561597"
9907,2025/02/16 19:00:00,43.42,18.74,47.87,"40.547783,74.932377"
9908,2025/02/16 20:00:00,42.67,44.25,78.32,"-15.812627,-22.860149"
9909,2025/02/16 21:00:00,17.92,0.19,69.25,"64.491304,122.191896"
9910,2025/02/16 22:00:00,17.11,5.29,47.97,"88.499818,-46.925131"
9911,2025/02/16 23:00:00,25.38,37.06,31.15,"19.335855,-30.444301"
9912,2025/02/17 00:00:00,0.21,66.15,96.86,"83.109519,170.224819"
9913,2025/02/17 01:00:00,35.99,11.19,8.14,"56.227234,-31.867999"
9914,2025/02/17 02:00:00,19.4,63.59,36.39,"-73.402283,-111.056018"
9915,2025/02/17 03:00:00,28.72,51.97,62.46,"-24.770122,-127.279826"
9916,2025/02/17 04:00:00,29.38,81.28,61.97,"71.308873,115.022352"
9917,2025/02/17 05:00:00,42.16,7.18,40.75,"75.701397,-100.721553"
9918,2025/02/17 06:00:00,39.2,83.08,6.26,"-64.392376,-176.454368"
9919,2025/02/17 07:00:00,22.63,50.83,88.42,"12.097812,12.027412"
9920,2025/02/17 08:00:00,46.01,55.87,61.79,"11.875807,145.498227"
9921,2025/02/17 09:00:00,29.8,21.31,3.24,"42.088067,59.045468"
9922,2025/02/17 10:00:00,49.06,74.32,6.72,"32.835685,-9.582186"
9923,2025/02/17 11:00:00,16.67,22.35,20.78,"20.686783,62.127173"
9924,2025/02/17 12:00:00,8.93,2.11,19.02,"-12.993457,-135.311807"
9925,2025/02/17 13:00:00,19.9,60.04,17.9,"4.909365,61.025997"
9926,2025/02/17 14:00:00,25.58,8.5,2.64,"-58.21668,-50.167219"
9927,2025/02/17 15:00:00,16.02,56.02,59.83,"-31.849228,-21.191152"
9928,2025/02/17 16:00:00,18.52,81.05,44.83,"77.754826,108.894073"
9929,2025/02/17 17:00:00,4.64,89.46,50.81,"30.247414,-18.74922"
9930,2025/02/17 18:00:00,47.18,68.14,71.94,"80.172744,9.600321"
9931,2025/02/17 19:00:00,22.07,40.84,64.7,"-17.964937,-143.19473"
9932,2025/02/17 20:00:00,6.51,0.27,16.45,"-22.572455,110.297673"
9933,2025/02/17 21:00:00,25.64,68.36,45.42,"-8.305031,124.615673"
9934,2025/02/17 22:00:00,40.4,86.14,39.62,"88.459714,97.661289"
9935,2025/02/17 23:00:00,36.31,67.87,6.28,"46.456515,81.030736"
9936,2025/02/18 00:00:00,36.16,41.89,30.51,"12.63527,-93.88035"
9937,2025/02/18 01:00:00,29.14,93.31,81.59,"38.859133,156.615965"
9938,2025/02/18 02:00:00,40.55,61.33,35.81,"65.229445,-179.287426"
9939,2025/02/18 03:00:00,48.52,95.51,14.8,"26.691266,-163.441763"
9940,2025/02/18 04:00:00,42.66,49.78,28.67,"-83.58781,7.682365"
9941,2025/02/18 05:00:00,40.53,3.71,26.17,"-5.598703,-32.480176"
9942,2025/02/18 06:00:00,45.56,87.4,49.98,"-45.625358,-108.353306"
9943,2025/02/18 07:00:00,7.49,54.29,48.89,"-1.051288,109.838328"
9944,2025/02/18 08:00:00,8.38,24.37,46.0,"70.565874,-122.279145"
9945,2025/02/18 09:00:00,20.2,30.18,15.68,"60.21788,76.790394"
9946,2025/02/18 10:00:00,25.66,8.29,63.82,"85.404544,-37.912152"
9947,2025/02/18 11:00:00,16.97,14.21,3.65,"-83.147812,-160.017274"
9948,2025/02/18 12:00:00,6.88,63.6,47.06,"12.86196,-135.103956"
9949,2025/02/18 13:00:00,34.36,67.51,40.62,"-23.385479,-77.618564"
9950,2025/02/18 14:00:00,6.76,29.75,84.0,"-89.932556,81.888535"
9951,2025/02/18 15:00:00,31.38,15.97,74.51,"-7.163322,-42.692819"
9952,2025/02/18 16:00:00,36.86,60.6,29.29,"46.567491,-77.568445"
9953,2025/02/18 17:00:00,46.68,83.79,58.71,"83.666333,-118.370421"
9954,2025/02/18 18:00:00,48.5,71.05,12.7,"29.67405,149.238994"
9955,2025/02/18 19:00:00,15.08,31.99,67.38,"45.909292,-8.683597"
9956,2025/02/18 20:00:00,39.25,79.44,95.35,"-19.05322,21.055885"
9957,2025/02/18 21:00:00,2.79,38.66,99.48,"34.552258,-1.388384"
9958,2025/02/18 22:00:00,24.15,24.82,37.04,"50.131697,-155.337142"
9959,2025/02/18 23:00:00,31.36,27.12,0.46,"-65.201353,72.932072"
9960,2025/02/19 00:00:00,32.55,97.57,7.4,"-12.041643,134.116054"
9961,2025/02/19 01:00:00,30.01,86.36,55.11,"-39.621554,135.756874"
9962,2025/02/19 02:00:00,13.18,20.41,91.7,"47.146414,-16.698305"
9963,2025/02/19 03:00:00,27.77,84.93,62.05,"33.236784,127.07927"
9964,2025/02/19 04:00:00,5.11,64.75,5.64,"11.918061,143.439653"
9965,2025/02/19 05:00:00,44.09,11.24,69.91,"-67.457177,-31.957827"
9966,2025/02/19 06:00:00,47.99,76.21,95.77,"23.62332,99.961595"
9967,2025/02/19 07:00:00,28.08,41.09,8.26,"-48.878795,89.403843"
9968,2025/02/19 08:00:00,48.45,50.17,97.2,"47.955383,62.304587"
9969,2025/02/19 09:00:00,34.18,26.02,36.9,"30.29979,73.520849"
9970,2025/02/19 10:00:00,14.49,36.2,18.34,"60.453402,-32.349292"
9971,2025/02/19 11:00:00,16.05,52.04,22.36,"-21.868207,97.882519"
9972,2025/02/19 12:00:00,22.38,39.0,53.74,"30.229968,138.892019"
9973,2025/02/19 13:00:00,45.23,19.51,45.41,"34.04552,155.417928"
9974,2025/02/19 14:00:00,39.39,41.62,55.98,"33.862759,-84.349314"
9975,2025/02/19 15:00:00,32.85,92.02,15.55,"27.160525,-40.691954"
9976,2025/02/19 16:00:00,47.13,59.86,34.34,"-25.337246,11.228819"
9977,2025/02/19 17:00:00,1.28,58.72,73.29,"-82.06848,-140.834075"
9978,2025/02/19 18:00:00,47.53,30.62,52.21,"-32.485593,1.565384"
9979,2025/02/19 19:00:00,10.94,67.85,82.42,"57.207109,92.045286"
9980,2025/02/19 20:00:00,43.33,44.41,72.62,"-66.522495,71.504494"
9981,2025/02/19 21:00:00,36.51,21.96,97.97,"-66.827735,145.824714"
9982,2025/02/19 22:00:00,16.84,42.21,90.44,"31.284583,-22.361902"
9983,2025/02/19 23:00:00,46.45,47.67,50.69,"-40.901311,-74.081044"
9984,2025/02/20 00:00:00,14.5,66.08,90.64,"-26.526563,18.362146"
9985,2025/02/20 01:00:00,31.9,18.35,34.7,"66.942566,-25.87651"
9986,2025/02/20 02:00:00,16.42,11.28,53.81,"-42.974785,-48.185269"
9987,2025/02/20 03:00:00,8.33,89.1,21.7,"-23.944695,-61.392496"
9988,2025/02/20 04:00:00,19.85,33.24,23.96,"5.345484,168.284172"
9989,2025/02/20 05:00:00,10.8,79.63,59.07,"-54.346242,136.613955"
9990,2025/02/20 06:00:00,10.6,90.35,56.48,"77.272388,29.738878"
9991,2025/02/20 07:00:00,47.97,64.04,90.54,"-48.720912,30.073017"
9992,2025/02/20 08:00:00,43.49,39.18,6.26,"34.090296,-65.096296"
9993,2025/02/20 09:00:00,20.15,18.41,54.38,"27.343106,154.52673"
9994,2025/02/20 10:00:00,33.07,75.69,6.2,"-40.438567,177.439276"
9995,2025/02/20 11:00:00,49.13,2.67,94.49,"85.203046,-42.044918"
9996,2025/02/20 12:00:00,13.24,8.62,23.74,"-65.202038,43.252967"
9997,2025/02/20 13:00:00,16.48,49.08,12.35,"-30.120306,153.877454"
9998,2025/02/20 14:00:00,7.07,96.58,6.71,"16.434223,-170.666261"
9999,2025/02/20 15:00:00,15.75,46.78,16.38,"75.813079,84.47439"
10000,2025/02/20 16:00:00,49.05,67.31,19.52,"64.438191,43.773785"
10001,2025/02/20 17:00:00,28.35,44.27,74.63,"-18.625082,168.936651"
10002,2025/02/20 18:00:00,38.96,46.25,10.62,"-62.900773,163.385212"
10003,2025/02/20 19:00:00,19.6,13.34,64.26,"54.516325,118.911254"
10004,2025/02/20 20:00:00,33.07,91.58,53.43,"79.875134,-106.83616"
10005,2025/02/20 21:00:00,8.84,2.46,22.63,"28.080146,-33.587285"
10006,2025/02/20 22:00:00,20.32,13.7,33.38,"-78.67378,25.419051"
10007,2025/02/20 23:00:00,3.36,54.69,26.22,"-21.732477,51.580821"
10008,2025/02/21 00:00:00,34.62,68.54,18.94,"-86.848306,106.637745"
10009,2025/02/21 01:00:00,18.99,28.41,8.97,"26.032347,33.971911"
10010,2025/02/21 02:00:00,32.37,12.34,97.94,"36.748664,-167.759297"
10011,2025/02/21 03:00:00,13.08,70.18,48.37,"63.749673,86.261302"
10012,2025/02/21 04:00:00,14.84,44.95,87.21,"-15.682962,99.984975"
10013,2025/02/21 05:00:00,16.95,26.97,43.1,"41.966453,98.588931"
10014,2025/02/21 06:00:00,14.71,66.59,9.34,"-21.326335,-48.339991"
10015,2025/02/21 07:00:00,11.61,97.56,93.73,"-0.174809,-35.559731"
10016,2025/02/21 08:00:00,32.03,2.66,16.11,"19.307615,-51.264299"
10017,2025/02/21 09:00:00,11.05,4.58,98.1,"-80.389774,-33.030773"
10018,2025/02/21 10:00:00,43.1,14.25,16.9,"-89.627869,-15.24735"
10019,2025/02/21 11:00:00,26.1,38.2,10.39,"76.668409,-89.071164"
10020,2025/02/21 12:00:00,48.86,70.33,66.75,"-42.948995,-143.147141"
10021,2025/02/21 13:00:00,0.35,99.1,58.62,"-37.419564,-32.379495"
10022,2025/02/21 14:00:00,7.36,55.6,93.64,"6.126166,-52.300356"
10023,2025/02/21 15:00:00,24.21,13.12,16.22,"16.643336,-18.334173"
10024,2025/02/21 16:00:00,48.6,89.26,43.65,"-84.477073,82.663108"
10025,2025/02/21 17:00:00,21.14,72.98,73.15,"-1.410667,14.5559"
10026,2025/02/21 18:00:00,42.63,35.6,8.51,"76.093646,-35.114841"
10027,2025/02/21 19:00:00,36.05,79.23,79.92,"-24.023926,162.842256"
10028,2025/02/21 20:00:00,49.38,15.3,20.84,"35.724932,146.891883"
10029,2025/02/21 21:00:00,26.51,3.98,24.85,"48.672654,48.201372"
10030,2025/02/21 22:00:00,43.6,3.97,93.83,"-42.518109,-171.968774"
10031,2025/02/21 23:00:00,24.91,84.63,59.42,"-70.699746,157.935132"
10032,2025/02/22 00:00:00,32.12,88.99,85.05,"-57.535797,-78.312848"
10033,2025/02/22 01:00:00,9.2,57.93,15.84,"-78.076734,8.85096"
10034,2025/02/22 02:00:00,6.73,52.17,53.4,"41.804162,76.206239"
10035,2025/02/22 03:00:00,6.02,83.62,11.03,"-23.50045,-7.858449"
10036,2025/02/22 04:00:00,20.46,0.7,71.06,"-32.338198,-8.961421"
10037,2025/02/22 05:00:00,8.62,22.66,48.85,"70.477861,-83.429582"
10038,2025/02/22 06:00:00,30.5,55.63,2.19,"16.593263,122.660214"
10039,2025/02/22 07:00:00,23.19,92.48,43.47,"77.511477,-74.485294"
10040,2025/02/22 08:00:00,1.41,68.71,46.26,"16.305605,169.584448"
10041,2025/02/22 09:00:00,33.37,39.18,6.32,"25.950987,69.883448"
10042,2025/02/22 10:00:00,23.47,99.89,76.05,"41.695965,-177.665901"
10043,2025/02/22 11:00:00,21.09,77.16,36.19,"65.287703,100.458655"
10044,2025/02/22 12:00:00,27.65,41.1,19.55,"51.515826,179.480665"
10045,2025/02/22 13:00:00,38.72,23.19,65.4,"72.812709,-56.775265"
10046,2025/02/22 14:00:00,16.5,54.88,81.92,"22.690851,87.278913"
10047,2025/02/22 15:00:00,12.8,74.93,6.6,"-44.53904,-170.58865"
10048,2025/02/22 16:00:00,28.88,88.74,45.66,"-2.970888,64.827336"
10049,2025/02/22 17:00:00,38.39,70.5,71.92,"79.799986,-115.124969"
10050,2025/02/22 18:00:00,27.97,29.33,72.83,"-4.312018,160.657886"
10051,2025/02/22 19:00:00,41.17,85.16,73.31,"-15.184197,169.854328"
10052,2025/02/22 20:00:00,16.76,43.27,52.99,"-59.559153,128.775494"
10053,2025/02/22 21:00:00,35.73,70.79,30.01,"-81.576235,83.255488"
10054,2025/02/22 22:00:00,9.04,28.38,2.11,"-45.30995,-48.21887"
10055,2025/02/22 23:00:00,2.34,11.46,90.56,"-65.493457,5.209003"
10056,2025/02/23 00:00:00,31.04,56.58,81.11,"-56.295717,-109.466864"
10057,2025/02/23 01:00:00,15.81,21.58,83.71,"-59.548336,-94.588973"
10058,2025/02/23 02:00:00,22.97,38.44,30.2,"-21.964505,-138.027269"
10059,2025/02/23 03:00:00,2.8,47.4,19.68,"86.498526,-168.144115"
10060,2025/02/23 04:00:00,10.48,55.12,53.0,"-17.733236,104.828273"
10061,2025/02/23 05:00:00,14.26,81.53,72.24,"15.557338,48.300148"
10062,2025/02/23 06:00:00,26.45,72.78,23.54,"24.886038,-176.544096"
10063,2025/02/23 07:00:00,7.34,87.93,27.93,"33.926386,85.87878"
10064,2025/02/23 08:00:00,42.19,14.92,45.77,"-5.380154,-7.557417"
10065,2025/02/23 09:00:00,48.56,49.51,93.67,"-4.876097,-104.807713"
10066,2025/02/23 10:00:00,27.9,85.16,22.36,"73.82864,-134.828069"
10067,2025/02/23 11:00:00,19.69,15.17,20.02,"-18.494817,-140.855677"
10068,2025/02/23 12:00:00,24.13,1.9,35.98,"-39.883174,-179.111182"
10069,2025/02/23 13:00:00,3.65,83.5,43.34,"-37.684881,-2.250406"
10070,2025/02/23 14:00:00,35.31,70.55,3.34,"7.449056,13.419042"
10071,2025/02/23 15:00:00,26.6,92.99,21.09,"-76.042275,-120.359938"
10072,2025/02/23 16:00:00,10.87,51.13,51.14,"22.27365,40.133149"
10073,2025/02/23 17:00:00,33.36,62.86,29.3,"36.026849,-135.256843"
10074,2025/02/23 18:00:00,38.56,58.41,68.99,"21.291145,-142.417704"
10075,2025/02/23 19:00:00,14.75,81.26,64.79,"-15.314397,-91.420128"
10076,2025/02/23 20:00:00,28.31,39.46,7.78,"16.953608,-157.28742"
10077,2025/02/23 21:00:00,43.74,46.35,71.41,"20.359886,137.996683"
10078,2025/02/23 22:00:00,40.02,34.14,10.76,"-22.996777,135.188075"
10079,2025/02/23 23:00:00,37.82,95.6,64.11,"60.406067,-32.71439"
10080,2025/02/24 00:00:00,2.04,43.33,19.32,"26.691032,-74.721626"
10081,2025/02/24 01:00:00,48.62,44.0,73.65,"61.097608,92.914623"
10082,2025/02/24 02:00:00,1.88,67.32,23.66,"-2.485048,48.885376"
10083,2025/02/24 03:00:00,7.64,34.14,90.31,"-3.720447,154.94328"
10084,2025/02/24 04:00:00,1.94,60.84,43.83,"-37.442319,-74.928904"
10085,2025/02/24 05:00:00,35.46,25.45,17.93,"-38.470399,-50.849451"
10086,2025/02/24 06:00:00,21.49,6.94,24.74,"-62.808249,-176.383128"
10087,2025/02/24 07:00:00,14.25,42.89,88.89,"38.362488,105.011487"
10088,2025/02/24 08:00:00,12.05,53.86,80.89,"-49.856441,109.986583"
10089,2025/02/24 09:00:00,37.79,50.4,7.79,"84.107347,-26.731698"
10090,2025/02/24 10:00:00,36.59,95.09,61.84,"-3.657542,-79.903798"
10091,2025/02/24 11:00:00,3.82,71.77,61.24,"26.307967,16.845658"
10092,2025/02/24 12:00:00,17.84,23.95,93.12,"-6.345436,56.352069"
10093,2025/02/24 13:00:00,31.21,39.0,12.81,"1.648646,-170.989265"
10094,2025/02/24 14:00:00,0.82,16.53,5.39,"-58.9534,-149.717325"
10095,2025/02/24 15:00:00,23.65,12.37,27.96,"-23.313768,-93.905598"
10096,2025/02/24 16:00:00,11.31,14.02,30.84,"-63.455753,157.57858"
10097,2025/02/24 17:00:00,12.38,18.15,9.45,"-43.203839,-157.987465"
10098,2025/02/24 18:00:00,19.44,34.43,17.05,"-15.982808,-140.539403"
10099,2025/02/24 19:00:00,0.64,44.07,33.2,"-27.637942,-58.439763"
10100,2025/02/24 20:00:00,23.27,58.84,81.36,"-33.231578,126.630506"
10101,2025/02/24 21:00:00,4.29,25.88,33.38,"-14.11745,9.624342"
10102,2025/02/24 22:00:00,21.79,6.1,93.75,"-51.44131,-34.96899"
10103,2025/02/24 23:00:00,33.48,22.79,48.75,"26.952888,36.94232"
10104,2025/02/25 00:00:00,11.84,42.47,62.45,"-50.855325,-10.014186"
10105,2025/02/25 01:00:00,21.43,61.6,17.35,"53.722047,-72.715822"
10106,2025/02/25 02:00:00,31.86,54.68,6.37,"66.473078,-16.896034"
10107,2025/02/25 03:00:00,35.36,53.4,75.18,"80.832054,9.676661"
10108,2025/02/25 04:00:00,15.08,0.08,66.52,"-43.421537,54.338039"
10109,2025/02/25 05:00:00,23.35,69.1,16.43,"-33.785086,-128.334704"
10110,2025/02/25 06:00:00,11.62,61.25,94.1,"5.390207,-143.940057"
10111,2025/02/25 07:00:00,5.09,90.79,52.6,"-38.957078,115.609068"
10112,2025/02/25 08:00:00,29.06,93.57,10.44,"-34.54132,160.313097"
10113,2025/02/25 09:00:00,38.18,62.29,40.54,"-67.739449,-108.27036"
10114,2025/02/25 10:00:00,10.43,27.82,77.41,"58.355642,141.956862"
10115,2025/02/25 11:00:00,36.0,98.32,20.58,"-25.354467,-110.169322"
10116,2025/02/25 12:00:00,45.91,14.46,62.93,"-42.756822,-3.18157"
10117,2025/02/25 13:00:00,36.05,62.76,82.28,"80.486504,168.746141"
10118,2025/02/25 14:00:00,20.39,31.6,70.62,"23.792725,21.277068"
10119,2025/02/25 15:00:00,26.46,58.9,20.76,"-4.620336,72.752448"
10120,2025/02/25 16:00:00,1.7,30.93,14.77,"32.139621,-31.954321"
10121,2025/02/25 17:00:00,8.95,47.97,15.41,"86.025162,104.265775"
10122,2025/02/25 18:00:00,0.16,52.69,65.48,"42.732016,48.543759"
10123,2025/02/25 19:00:00,36.34,7.49,86.38,"-80.711115,109.507744"
10124,2025/02/25 20:00:00,9.62,32.42,22.96,"-80.192744,10.450877"
10125,2025/02/25 21:00:00,28.76,67.18,14.83,"-23.454297,-60.588627"
10126,2025/02/25 22:00:00,5.81,56.38,12.61,"24.646527,52.937832"
10127,2025/02/25 23:00:00,11.37,37.51,96.5,"1.492355,172.525795"
10128,2025/02/26 00:00:00,37.76,47.3,45.31,"83.227051,-86.818905"
10129,2025/02/26 01:00:00,6.3,83.01,20.82,"-71.243103,-18.106906"
10130,2025/02/26 02:00:00,12.66,51.02,90.87,"49.037625,77.185529"
10131,2025/02/26 03:00:00,16.21,96.65,34.97,"-48.193861,48.944918"
10132,2025/02/26 04:00:00,36.27,23.57,100.0,"68.387267,-115.943367"
10133,2025/02/26 05:00:00,22.38,76.79,76.25,"-53.943154,-35.470026"
10134,2025/02/26 06:00:00,1.16,50.68,37.4,"-57.356385,6.673915"
10135,2025/02/26 07:00:00,3.65,45.5,18.0,"85.514871,-17.324031"
10136,2025/02/26 08:00:00,14.59,26.47,40.04,"89.392333,102.223081"
10137,2025/02/26 09:00:00,12.61,12.08,59.95,"83.473829,130.322943"
10138,2025/02/26 10:00:00,10.34,34.77,43.13,"1.114435,133.650453"
10139,2025/02/26 11:00:00,43.84,29.81,93.23,"-57.856405,77.568344"
10140,2025/02/26 12:00:00,48.3,40.36,37.54,"3.29466,22.347938"
10141,2025/02/26 13:00:00,47.79,44.99,43.46,"14.557028,-113.231236"
10142,2025/02/26 14:00:00,1.53,11.17,24.49,"6.035106,-64.573489"
10143,2025/02/26 15:00:00,36.43,45.93,7.91,"-79.433181,-3.011862"
10144,2025/02/26 16:00:00,7.68,68.4,18.6,"82.531062,128.136566"
10145,2025/02/26 17:00:00,5.96,50.08,7.57,"-88.078512,149.645727"
10146,2025/02/26 18:00:00,18.71,5.57,5.9,"66.59549,-164.67666"
10147,2025/02/26 19:00:00,48.3,71.62,39.76,"42.387477,27.37756"
10148,2025/02/26 20:00:00,31.47,56.5,38.43,"23.716116,-86.79671"
10149,2025/02/26 21:00:00,3.45,82.42,35.03,"36.262561,-110.760062"
10150,2025/02/26 22:00:00,34.98,28.56,49.21,"54.928048,-39.63182"
10151,2025/02/26 23:00:00,33.84,7.44,70.33,"41.579773,62.566433"
10152,2025/02/27 00:00:00,7.05,9.21,27.99,"89.918733,-64.821603"
10153,2025/02/27 01:00:00,21.57,43.88,68.57,"37.226793,62.080027"
10154,2025/02/27 02:00:00,19.8,60.25,51.47,"-83.24976,-164.864263"
10155,2025/02/27 03:00:00,37.74,53.68,76.14,"-25.530797,1.10257"
10156,2025/02/27 04:00:00,15.99,61.69,34.43,"-15.928494,105.164561"
10157,2025/02/27 05:00:00,12.89,36.07,42.22,"-39.048741,-56.749061"
10158,2025/02/27 06:00:00,30.89,73.41,76.63,"63.404733,-120.961959"
10159,2025/02/27 07:00:00,33.74,37.17,9.27,"-57.026539,-20.309125"
10160,2025/02/27 08:00:00,43.92,52.83,39.75,"76.146279,118.363554"
10161,2025/02/27 09:00:00,18.19,40.38,91.25,"45.321276,-99.878747"
10162,2025/02/27 10:00:00,31.31,75.71,8.19,"-64.509182,-85.166441"
10163,2025/02/27 11:00:00,38.06,15.13,71.17,"-88.373497,37.990492"
10164,2025/02/27 12:00:00,44.83,35.93,27.15,"-87.586954,2.573107"
10165,2025/02/27 13:00:00,7.19,29.65,45.88,"-17.552694,-139.495645"
10166,2025/02/27 14:00:00,29.39,98.66,6.52,"-51.295914,153.440729"
10167,2025/02/27 15:00:00,20.62,61.27,80.4,"-16.891714,127.309873"
10168,2025/02/27 16:00:00,43.22,23.81,34.46,"-34.015621,-169.258863"
10169,2025/02/27 17:00:00,12.1,52.79,69.85,"20.832249,134.090809"
10170,2025/02/27 18:00:00,24.78,55.24,46.95,"60.506057,-19.219185"
10171,2025/02/27 19:00:00,7.1,15.32,90.08,"52.04496,22.039984"
10172,2025/02/27 20:00:00,42.74,76.04,86.56,"-59.52912,-150.827762"
10173,2025/02/27 21:00:00,27.16,10.29,1.0,"-72.518354,-132.290127"
10174,2025/02/27 22:00:00,15.63,94.95,29.44,"20.205967,82.071552"
10175,2025/02/27 23:00:00,4.38,36.86,61.6,"-89.602002,-84.803123"
10176,2025/02/28 00:00:00,38.0,47.56,25.7,"64.678953,-71.963744"
10177,2025/02/28 01:00:00,43.5,11.73,54.73,"32.53818,6.637081"
10178,2025/02/28 02:00:00,24.34,31.48,10.87,"56.159389,26.473888"
10179,2025/02/28 03:00:00,26.7,19.61,44.89,"62.859082,84.002492"
10180,2025/02/28 04:00:00,45.27,98.32,53.05,"66.284976,14.91586"
10181,2025/02/28 05:00:00,45.92,21.04,42.04,"-16.288925,113.506959"
10182,2025/02/28 06:00:00,33.79,18.48,63.9,"27.780679,-4.538154"
10183,2025/02/28 07:00:00,34.28,55.51,97.15,"-26.521316,111.42563"
10184,2025/02/28 08:00:00,38.22,99.06,57.99,"63.51844,-81.266636"
10185,2025/02/28 09:00:00,6.65,57.36,87.24,"-46.189884,-176.855777"
10186,2025/02/28 10:00:00,23.09,35.89,68.65,"78.205002,46.461892"
10187,2025/02/28 11:00:00,40.4,62.17,84.18,"-53.532519,163.808828"
10188,2025/02/28 12:00:00,20.29,92.67,38.33,"28.577138,133.027828"
10189,2025/02/28 13:00:00,8.66,40.6,78.45,"60.4625,167.26505"
10190,2025/02/28 14:00:00,35.59,98.41,10.67,"60.074884,139.26518"
10191,2025/02/28 15:00:00,22.35,82.92,38.53,"-3.367822,16.381495"
10192,2025/02/28 16:00:00,5.43,68.19,89.23,"-59.945191,52.045167"
10193,2025/02/28 17:00:00,38.91,68.41,61.51,"-76.710235,-177.885341"
10194,2025/02/28 18:00:00,14.4,79.09,4.26,"-17.62477,-27.131674"
